-8.251268412045681089e+01,-4.812500069999999658e-03
-8.251172412188238070e+01,-4.812500069999999658e-03
-8.251076396999482654e+01,-4.562500070000000303e-03
-8.250980366480487760e+01,-4.687500070000000414e-03
-8.250884320632333413e+01,-4.812500069999999658e-03
-8.250788259456108165e+01,-4.937500069999999769e-03
-8.250692182952896303e+01,-4.812500069999999658e-03
-8.250596091123766485e+01,-4.687500070000000414e-03
-8.250499983969817208e+01,-4.812500069999999658e-03
-8.250403861492121393e+01,-4.875000069999999713e-03
-8.250307723691766171e+01,-4.937500069999999769e-03
-8.250211570569825881e+01,-5.000000069999999824e-03
-8.250115402127400444e+01,-5.000000069999999824e-03
-8.250019218365557094e+01,-4.875000069999999713e-03
-8.249923019285377279e+01,-4.875000069999999713e-03
-8.249826804887950971e+01,-4.875000069999999713e-03
-8.249730575174358194e+01,-4.812500069999999658e-03
-8.249634330145669026e+01,-4.875000069999999713e-03
-8.249538069802984808e+01,-4.812500069999999658e-03
-8.249441794147377038e+01,-4.812500069999999658e-03
-8.249345503179930006e+01,-5.000000069999999824e-03
-8.249249196901719472e+01,-5.125000079999999895e-03
-8.249152875313838251e+01,-5.187500079999999951e-03
-8.249056538417359263e+01,-5.250000080000000006e-03
-8.248960186213359691e+01,-4.937500069999999769e-03
-8.248863818702930928e+01,-5.000000069999999824e-03
-8.248767435887155841e+01,-5.250000080000000006e-03
-8.248671037767111613e+01,-5.187500079999999951e-03
-8.248574624343882533e+01,-5.187500079999999951e-03
-8.248478195618547204e+01,-4.937500069999999769e-03
-8.248381751592187072e+01,-4.875000069999999713e-03
-8.248285292265880742e+01,-4.875000069999999713e-03
-8.248188817640711079e+01,-4.937500069999999769e-03
-8.248092327717770900e+01,-4.937500069999999769e-03
-8.247995822498126017e+01,-4.875000069999999713e-03
-8.247899301982869247e+01,-4.875000069999999713e-03
-8.247802766173067823e+01,-4.937500069999999769e-03
-8.247706215069813140e+01,-4.937500069999999769e-03
-8.247609648674182381e+01,-5.125000079999999895e-03
-8.247513066987265518e+01,-4.937500069999999769e-03
-8.247416470010136891e+01,-4.812500069999999658e-03
-8.247319857743870841e+01,-5.000000069999999824e-03
-8.247223230189561605e+01,-4.937500069999999769e-03
-8.247126587348276416e+01,-5.125000079999999895e-03
-8.247029929221106670e+01,-4.875000069999999713e-03
-8.246933255809132390e+01,-5.000000069999999824e-03
-8.246836567113426497e+01,-4.875000069999999713e-03
-8.246739863135071857e+01,-4.687500070000000414e-03
-8.246643143875164128e+01,-4.875000069999999713e-03
-8.246546409334763439e+01,-4.875000069999999713e-03
-8.246449659514959762e+01,-4.812500069999999658e-03
-8.246352894416833124e+01,-4.875000069999999713e-03
-8.246256114041459284e+01,-4.812500069999999658e-03
-8.246159318389923953e+01,-4.937500069999999769e-03
-8.246062507463312841e+01,-4.875000069999999713e-03
-8.245965681262698865e+01,-4.812500069999999658e-03
-8.245868839789167737e+01,-4.812500069999999658e-03
-8.245771983043790954e+01,-4.687500070000000414e-03
-8.245675111027649962e+01,-4.687500070000000414e-03
-8.245578223741831891e+01,-4.625000070000000359e-03
-8.245481321187413926e+01,-4.812500069999999658e-03
-8.245384403365474668e+01,-4.875000069999999713e-03
-8.245287470277095565e+01,-4.625000070000000359e-03
-8.245190521923359483e+01,-4.625000070000000359e-03
-8.245093558305345027e+01,-4.562500070000000303e-03
-8.244996579424129379e+01,-4.812500069999999658e-03
-8.244899585280782617e+01,-4.687500070000000414e-03
-8.244802575876403239e+01,-4.812500069999999658e-03
-8.244705551212071271e+01,-4.625000070000000359e-03
-8.244608511288853947e+01,-4.625000070000000359e-03
-8.244511456107834135e+01,-4.625000070000000359e-03
-8.244414385670097545e+01,-4.812500069999999658e-03
-8.244317299976718516e+01,-4.812500069999999658e-03
-8.244220199028778495e+01,-4.625000070000000359e-03
-8.244123082827354665e+01,-4.812500069999999658e-03
-8.244025951373529892e+01,-4.812500069999999658e-03
-8.243928804668377097e+01,-4.812500069999999658e-03
-8.243831642712987673e+01,-4.812500069999999658e-03
-8.243734465508433118e+01,-4.875000069999999713e-03
-8.243637273055789194e+01,-4.875000069999999713e-03
-8.243540065356148716e+01,-4.875000069999999713e-03
-8.243442842410577498e+01,-4.812500069999999658e-03
-8.243345604220155565e+01,-5.000000069999999824e-03
-8.243248350785970047e+01,-4.875000069999999713e-03
-8.243151082109100969e+01,-4.687500070000000414e-03
-8.243053798190615566e+01,-4.812500069999999658e-03
-8.242956499031602391e+01,-4.625000070000000359e-03
